1, 0, Text_t, "rownoznaczne z kradzieza plyt ze sklepu. \012"
1, 0, Text_t, "Uprzedzamy, ze prawo przewiduje odpowiedzialnosc cywilna i karna za\012"
1, 0, Text_t, "nielegalne kopiowanie i dystrybucje prawnie chronionych plikow.\012"
1, 0, Text_t, "Kazdy plik MIDI FILE jest przez nas kodowany, co umozliwia w szybki\012"
1, 0, Text_t, "sposob weryfikacje komu sprzedalismy dany plik. Kod jest nie do wykrycia\012"
1, 0, Text_t, "i usuniecia.\012"
1, 0, Text_t, "      Dziekujemy za poswiecony czas na przeczytanie powyzszej informacji.\012"
1, 0, Text_t, "+++++++++++++++++++++++++++++++++++++++++++++\012"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 468750
1, 0, Marker_t, "Copyright © by MIDI-NET GROUP Sp. z o.o.  Wszelkie prawa zastrzezone!!! 2013"
1, 0, Control_c, 0, 0, 0
1, 0, Control_c, 0, 7, 80
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 91, 20
1, 0, Control_c, 0, 93, 21
1, 0, Control_c, 1, 0, 0
1, 0, Control_c, 1, 7, 100
1, 0, Control_c, 1, 10, 64
1, 0, Control_c, 1, 91, 0
1, 0, Control_c, 1, 93, 0
1, 0, Control_c, 2, 0, 0
1, 0, Control_c, 2, 7, 90
1, 0, Control_c, 2, 10, 64
1, 0, Control_c, 2, 91, 20
1, 0, Control_c, 2, 93, 10
1, 0, Control_c, 3, 0, 0
1, 0, Control_c, 3, 7, 105
1, 0, Control_c, 3, 10, 64
1, 0, Control_c, 3, 91, 25
1, 0, Control_c, 3, 93, 1
1, 0, Control_c, 4, 0, 0
1, 0, Control_c, 4, 7, 90
1, 0, Control_c, 4, 10, 64
1, 0, Control_c, 4, 91, 20
1, 0, Control_c, 4, 93, 10
1, 0, Control_c, 5, 0, 0
1, 0, Control_c, 5, 7, 100
1, 0, Control_c, 5, 10, 35
1, 0, Control_c, 5, 91, 20
1, 0, Control_c, 5, 93, 10
1, 0, Control_c, 6, 0, 0
1, 0, Control_c, 6, 7, 100
1, 0, Control_c, 6, 10, 70
1, 0, Control_c, 6, 91, 20
1, 0, Control_c, 6, 93, 0
1, 0, Control_c, 7, 0, 0
1, 0, Control_c, 7, 7, 70
1, 0, Control_c, 7, 10, 34
1, 0, Control_c, 7, 91, 30
1, 0, Control_c, 7, 93, 0
1, 0, Control_c, 8, 0, 0
1, 0, Control_c, 8, 7, 100
1, 0, Control_c, 8, 10, 74
1, 0, Control_c, 8, 91, 50
1, 0, Control_c, 8, 93, 16
1, 0, Control_c, 9, 0, 127
1, 0, Control_c, 9, 7, 100
1, 0, Control_c, 9, 10, 64
1, 0, Control_c, 9, 91, 7
1, 0, Control_c, 9, 93, 0
1, 0, Control_c, 10, 0, 0
1, 0, Control_c, 10, 7, 100
1, 0, Control_c, 10, 10, 64
1, 0, Control_c, 10, 91, 35
1, 0, Control_c, 10, 93, 5
1, 0, Control_c, 11, 0, 0
1, 0, Control_c, 11, 7, 90
1, 0, Control_c, 11, 10, 64
1, 0, Control_c, 11, 91, 30
1, 0, Control_c, 11, 93, 0
1, 0, Control_c, 12, 0, 0
1, 0, Control_c, 12, 7, 100
1, 0, Control_c, 12, 10, 64
1, 0, Control_c, 12, 91, 5
1, 0, Control_c, 12, 93, 5
1, 0, Control_c, 13, 0, 0
1, 0, Control_c, 13, 7, 90
1, 0, Control_c, 13, 10, 64
1, 0, Control_c, 13, 91, 20
1, 0, Control_c, 13, 93, 16
1, 0, Control_c, 14, 0, 0
1, 0, Control_c, 14, 7, 80
1, 0, Control_c, 14, 10, 90
1, 0, Control_c, 14, 91, 33
1, 0, Control_c, 14, 93, 5
1, 0, Control_c, 15, 0, 0
1, 0, Control_c, 15, 7, 100
1, 0, Control_c, 15, 10, 70
1, 0, Control_c, 15, 91, 40
1, 0, Control_c, 15, 93, 5
1, 0, Control_c, 15, 32, 0
1, 0, Control_c, 10, 32, 0
1, 0, Control_c, 14, 32, 0
1, 0, Control_c, 9, 32, 0
1, 0, Control_c, 13, 32, 0
1, 0, Control_c, 8, 32, 0
1, 0, Control_c, 12, 32, 0
1, 0, Control_c, 3, 32, 0
1, 0, Control_c, 11, 32, 0
1, 0, Control_c, 7, 32, 0
1, 0, Control_c, 0, 32, 0
1, 0, Control_c, 5, 32, 0
1, 0, Control_c, 1, 32, 0
1, 0, Control_c, 6, 32, 0
1, 0, Control_c, 2, 32, 0
1, 0, Control_c, 4, 32, 0
1, 1, Program_c, 15, 90
1, 1, Program_c, 14, 27
1, 1, Program_c, 13, 81
1, 1, Program_c, 12, 2
1, 1, Program_c, 11, 119
1, 1, Program_c, 10, 120
1, 1, Program_c, 9, 24
1, 1, Program_c, 8, 96
1, 1, Program_c, 7, 96
1, 1, Program_c, 6, 83
1, 1, Program_c, 5, 28
1, 1, Program_c, 4, 53
1, 1, Program_c, 3, 71
1, 1, Program_c, 2, 80
1, 1, Program_c, 1, 39
1, 1, Program_c, 0, 50
1, 27, Control_c, 0, 121, 0
1, 38, Control_c, 1, 121, 0
1, 43, Control_c, 2, 121, 0
1, 52, Control_c, 3, 121, 0
1, 67, Control_c, 4, 121, 0
1, 73, Control_c, 5, 121, 0
1, 90, Control_c, 6, 121, 0
1, 97, Control_c, 7, 121, 0
1, 98, Control_c, 10, 121, 0
1, 105, Control_c, 8, 121, 0
1, 111, Control_c, 12, 121, 0
1, 115, Control_c, 11, 121, 0
1, 119, Control_c, 9, 121, 0
1, 120, Control_c, 13, 121, 0
1, 129, Control_c, 14, 121, 0
1, 136, Control_c, 15, 121, 0
1, 201, Control_c, 0, 101, 0
1, 202, Control_c, 0, 100, 0
1, 203, Control_c, 0, 6, 2
1, 204, Control_c, 0, 38, 0
1, 212, Control_c, 1, 101, 0
1, 213, Control_c, 1, 100, 0
1, 214, Control_c, 1, 6, 2
1, 215, Control_c, 1, 38, 0
1, 217, Control_c, 2, 101, 0
1, 218, Control_c, 2, 100, 0
1, 219, Control_c, 2, 6, 2
1, 220, Control_c, 2, 38, 0
1, 226, Control_c, 3, 101, 0
1, 227, Control_c, 3, 100, 0
1, 228, Control_c, 3, 6, 2
1, 229, Control_c, 3, 38, 0
1, 241, Control_c, 4, 101, 0
1, 242, Control_c, 4, 100, 0
1, 243, Control_c, 4, 6, 2
1, 244, Control_c, 4, 38, 0
1, 247, Control_c, 5, 101, 0
1, 248, Control_c, 5, 100, 0
1, 249, Control_c, 5, 6, 2
1, 250, Control_c, 5, 38, 0
1, 264, Control_c, 6, 101, 0
1, 265, Control_c, 6, 100, 0
1, 266, Control_c, 6, 6, 2
1, 267, Control_c, 6, 38, 0
1, 271, Control_c, 7, 101, 0
1, 272, Control_c, 7, 100, 0
1, 273, Control_c, 7, 6, 2
1, 274, Control_c, 7, 38, 0
1, 274, Control_c, 10, 101, 0
1, 275, Control_c, 10, 100, 0
1, 276, Control_c, 10, 6, 2
1, 277, Control_c, 10, 38, 0
1, 279, Control_c, 8, 101, 0
1, 280, Control_c, 8, 100, 0
1, 281, Control_c, 8, 6, 2
1, 282, Control_c, 8, 38, 0
1, 285, Control_c, 12, 101, 0
1, 286, Control_c, 12, 100, 0
1, 287, Control_c, 12, 6, 2
1, 288, Control_c, 12, 38, 0
1, 289, Control_c, 11, 101, 0
1, 290, Control_c, 11, 100, 0
1, 291, Control_c, 11, 6, 2
1, 292, Control_c, 11, 38, 0
1, 293, Control_c, 9, 101, 0
1, 294, Control_c, 9, 100, 0
1, 295, Control_c, 9, 6, 2
1, 296, Control_c, 9, 38, 0
1, 296, Control_c, 13, 101, 0
1, 297, Control_c, 13, 100, 0
1, 298, Control_c, 13, 6, 2
1, 299, Control_c, 13, 38, 0
1, 303, Control_c, 14, 101, 0
1, 304, Control_c, 14, 100, 0
1, 305, Control_c, 14, 6, 2
1, 306, Control_c, 14, 38, 0
1, 310, Control_c, 15, 101, 0
1, 311, Control_c, 15, 100, 0
1, 312, Control_c, 15, 6, 2
1, 313, Control_c, 15, 38, 0
1, 327, Control_c, 0, 11, 127
1, 338, Control_c, 1, 11, 127
1, 343, Control_c, 2, 11, 127
1, 352, Control_c, 3, 11, 127
1, 357, Control_c, 0, 71, 64
1, 367, Control_c, 4, 11, 127
1, 368, Control_c, 1, 71, 64
1, 373, Control_c, 2, 71, 90
1, 373, Control_c, 5, 11, 127
1, 382, Control_c, 3, 71, 64
1, 387, Control_c, 0, 72, 64
1, 390, Control_c, 6, 11, 127
1, 397, Control_c, 4, 71, 64
1, 397, Control_c, 7, 11, 127
1, 398, Control_c, 1, 72, 64
1, 398, Control_c, 10, 11, 127
1, 403, Control_c, 2, 72, 64
1, 403, Control_c, 5, 71, 64
1, 405, Control_c, 8, 11, 127
1, 411, Control_c, 12, 11, 127
1, 412, Control_c, 3, 72, 64
1, 415, Control_c, 11, 11, 127
1, 417, Control_c, 0, 73, 64
1, 419, Control_c, 9, 11, 127
1, 420, Control_c, 6, 71, 85
1, 420, Control_c, 13, 11, 127
1, 427, Control_c, 4, 72, 64
1, 427, Control_c, 7, 71, 64
1, 428, Control_c, 1, 73, 64
1, 428, Control_c, 10, 71, 64
1, 429, Control_c, 14, 11, 127
1, 433, Control_c, 2, 73, 64
1, 433, Control_c, 5, 72, 64
1, 435, Control_c, 8, 71, 64
1, 436, Control_c, 15, 11, 127
1, 441, Control_c, 12, 71, 64
1, 442, Control_c, 3, 73, 64
1, 445, Control_c, 11, 71, 64
1, 447, Control_c, 0, 74, 64
1, 449, Control_c, 9, 71, 64
1, 450, Control_c, 6, 72, 64
1, 450, Control_c, 13, 71, 64
1, 457, Control_c, 4, 73, 64
1, 457, Control_c, 7, 72, 64
1, 458, Control_c, 1, 74, 64
1, 458, Control_c, 10, 72, 64
1, 459, Control_c, 14, 71, 64
1, 463, Control_c, 2, 74, 127
1, 463, Control_c, 5, 73, 64
1, 465, Control_c, 8, 72, 64
1, 466, Control_c, 15, 71, 64
1, 471, Control_c, 12, 72, 64
1, 472, Control_c, 3, 74, 64
1, 475, Control_c, 11, 72, 64
1, 477, Pitch_bend_c, 0, 8192
1, 479, Control_c, 9, 72, 64
1, 480, Control_c, 6, 73, 1
1, 480, Control_c, 13, 72, 64
1, 487, Control_c, 4, 74, 64
1, 487, Control_c, 7, 73, 1
1, 488, Pitch_bend_c, 1, 8192
1, 488, Control_c, 10, 73, 64
1, 489, Control_c, 14, 72, 64
1, 493, Pitch_bend_c, 2, 8192
1, 493, Control_c, 5, 74, 64
1, 495, Control_c, 8, 73, 1
1, 496, Control_c, 15, 72, 64
1, 501, Control_c, 12, 73, 64
1, 502, Pitch_bend_c, 3, 8192
1, 505, Control_c, 11, 73, 64
1, 509, Control_c, 9, 73, 64
1, 510, Control_c, 6, 74, 64
1, 510, Control_c, 13, 73, 75
1, 517, Pitch_bend_c, 4, 8192
1, 517, Control_c, 7, 74, 64
1, 518, Control_c, 10, 74, 64
1, 519, Control_c, 14, 73, 64
1, 523, Pitch_bend_c, 5, 8192
1, 525, Control_c, 8, 74, 127
1, 526, Control_c, 15, 73, 64
1, 531, Control_c, 12, 74, 64
1, 535, Control_c, 11, 74, 64
1, 539, Control_c, 9, 74, 64
1, 540, Pitch_bend_c, 6, 8192
1, 540, Control_c, 13, 74, 127
1, 547, Pitch_bend_c, 7, 8192
1, 548, Pitch_bend_c, 10, 8192
1, 549, Control_c, 14, 74, 127
1, 555, Pitch_bend_c, 8, 8192
1, 556, Control_c, 15, 74, 50
1, 561, Pitch_bend_c, 12, 8192
1, 565, Pitch_bend_c, 11, 8192
1, 567, Control_c, 0, 94, 0
1, 569, Pitch_bend_c, 9, 8192
1, 570, Pitch_bend_c, 13, 8192
1, 578, Control_c, 1, 94, 0
1, 579, Pitch_bend_c, 14, 8192
1, 583, Control_c, 2, 94, 0
1, 583, Control_c, 3, 94, 0
1, 586, Pitch_bend_c, 15, 8192
1, 598, Control_c, 4, 94, 0
1, 613, Control_c, 5, 94, 0
1, 630, Control_c, 6, 94, 0
1, 637, Control_c, 7, 94, 0
1, 638, Control_c, 10, 94, 0
1, 645, Control_c, 8, 94, 0
1, 651, Control_c, 12, 94, 0
1, 655, Control_c, 11, 94, 0
1, 659, Control_c, 9, 94, 0
1, 660, Control_c, 13, 94, 0
1, 669, Control_c, 14, 94, 0
1, 676, Control_c, 15, 94, 0
1, 1943, Note_on_c, 3, 24, 2
1, 1943, Lyric_t, "* "
1, 1943, Lyric_t, "\015"
1, 1945, Note_on_c, 3, 24, 0
1, 2160, Note_on_c, 10, 24, 5
1, 2222, Note_on_c, 10, 26, 8
1, 2249, Note_on_c, 10, 24, 0
1, 2290, Note_on_c, 10, 26, 0
1, 2295, Note_on_c, 10, 28, 12
1, 2336, Note_on_c, 10, 28, 0
1, 2341, Note_on_c, 10, 29, 16
1, 2384, Note_on_c, 10, 31, 19
1, 2387, Note_on_c, 10, 29, 0
1, 2430, Note_on_c, 10, 33, 21
1, 2436, Note_on_c, 10, 31, 0
1, 2479, Note_on_c, 10, 35, 24
1, 2485, Note_on_c, 10, 33, 0
1, 2528, Note_on_c, 10, 36, 28
1, 2533, Note_on_c, 10, 35, 0
1, 2580, Note_on_c, 10, 38, 30
1, 2581, Note_on_c, 10, 36, 0
1, 2629, Note_on_c, 10, 40, 34
1, 2630, Note_on_c, 10, 38, 0
1, 2676, Note_on_c, 10, 41, 37
1, 2681, Note_on_c, 10, 40, 0
1, 2725, Note_on_c, 10, 43, 39
1, 2730, Note_on_c, 10, 41, 0
1, 2773, Note_on_c, 10, 45, 43
1, 2780, Note_on_c, 10, 43, 0
1, 2819, Note_on_c, 10, 47, 46
1, 2827, Note_on_c, 10, 45, 0
1, 2859, Control_c, 11, 11, 1
1, 2868, Note_on_c, 10, 48, 48
1, 2875, Note_on_c, 10, 47, 0
1, 2880, Note_on_c, 11, 60, 96
1, 2915, Note_on_c, 10, 50, 51
1, 2924, Note_on_c, 10, 48, 0
1, 2940, Control_c, 11, 11, 2
1, 2955, Control_c, 11, 11, 5
1, 2959, Control_c, 11, 11, 6
1, 2961, Note_on_c, 10, 52, 55
1, 2964, Control_c, 11, 11, 8
1, 2970, Control_c, 11, 11, 9
1, 2971, Note_on_c, 10, 50, 0
1, 2976, Control_c, 11, 11, 10
1, 2981, Control_c, 11, 11, 11
1, 2985, Control_c, 11, 11, 12
1, 2990, Control_c, 11, 11, 14
1, 2996, Control_c, 11, 11, 14
1, 3005, Control_c, 11, 11, 17
1, 3009, Note_on_c, 10, 53, 57
1, 3011, Control_c, 11, 11, 18
1, 3016, Control_c, 11, 11, 19
1, 3020, Note_on_c, 10, 52, 0
1, 3023, Control_c, 11, 11, 20
1, 3028, Control_c, 11, 11, 21
1, 3033, Control_c, 11, 11, 23
1, 3038, Control_c, 11, 11, 24
1, 3042, Control_c, 11, 11, 24
1, 3052, Control_c, 11, 11, 27
1, 3057, Control_c, 11, 11, 28
1, 3058, Note_on_c, 10, 55, 60
1, 3064, Control_c, 11, 11, 29
1, 3067, Note_on_c, 10, 53, 0
1, 3069, Control_c, 11, 11, 30
1, 3074, Control_c, 11, 11, 31
1, 3078, Control_c, 11, 11, 31
1, 3088, Control_c, 11, 11, 33
1, 3098, Control_c, 11, 11, 35
1, 3104, Note_on_c, 10, 57, 64
1, 3109, Control_c, 11, 11, 36
1, 3115, Note_on_c, 10, 55, 0
1, 3119, Control_c, 11, 11, 38
1, 3129, Control_c, 11, 11, 39
1, 3140, Control_c, 11, 11, 41
1, 3152, Control_c, 11, 11, 44
1, 3153, Note_on_c, 10, 59, 66
1, 3157, Control_c, 11, 11, 45
1, 3162, Control_c, 11, 11, 46
1, 3165, Note_on_c, 10, 57, 0
1, 3165, Note_on_c, 3, 24, 2
1, 3165, Lyric_t, "NIEWIARA "
1, 3165, Lyric_t, "\015"
1, 3167, Note_on_c, 3, 24, 0
1, 3167, Control_c, 11, 11, 47
1, 3171, Control_c, 11, 11, 47
1, 3181, Control_c, 11, 11, 50
1, 3187, Control_c, 11, 11, 50
1, 3197, Control_c, 11, 11, 51
1, 3199, Note_on_c, 10, 60, 69
1, 3208, Control_c, 11, 11, 53
1, 3211, Note_on_c, 10, 59, 0
1, 3218, Control_c, 11, 11, 54
1, 3228, Control_c, 11, 11, 56
1, 3238, Control_c, 11, 11, 57
1, 3248, Note_on_c, 10, 62, 73
1, 3249, Control_c, 11, 11, 58
1, 3258, Note_on_c, 10, 60, 0
1, 3258, Control_c, 11, 11, 59
1, 3270, Control_c, 11, 11, 61
1, 3280, Control_c, 11, 11, 62
1, 3290, Control_c, 11, 11, 63
1, 3293, Note_on_c, 10, 64, 75
1, 3299, Control_c, 11, 11, 64
1, 3307, Note_on_c, 10, 62, 0
1, 3309, Control_c, 11, 11, 65
1, 3319, Control_c, 11, 11, 66
1, 3330, Control_c, 11, 11, 67
1, 3340, Control_c, 11, 11, 69
1, 3341, Note_on_c, 10, 65, 78
1, 3350, Control_c, 11, 11, 70
1, 3354, Note_on_c, 10, 64, 0
1, 3361, Control_c, 11, 11, 71
1, 3372, Control_c, 11, 11, 72
1, 3382, Control_c, 11, 11, 74
1, 3387, Note_on_c, 10, 67, 82
1, 3392, Control_c, 11, 11, 75
1, 3401, Note_on_c, 10, 65, 0
1, 3403, Control_c, 11, 11, 77
1, 3412, Control_c, 11, 11, 78
1, 3424, Control_c, 11, 11, 80
1, 3433, Control_c, 11, 11, 82
1, 3436, Note_on_c, 10, 69, 84
1, 3443, Control_c, 11, 11, 84
1, 3448, Note_on_c, 10, 67, 0
1, 3449, Control_c, 11, 11, 85
1, 3454, Control_c, 11, 11, 85
1, 3465, Control_c, 11, 11, 88
1, 3469, Control_c, 11, 11, 89
1, 3474, Control_c, 11, 11, 90
1, 3479, Control_c, 11, 11, 90
1, 3484, Note_on_c, 10, 71, 87
1, 3490, Control_c, 11, 11, 93
1, 3492, Control_c, 8, 74, 3
1, 3495, Note_on_c, 10, 69, 0
1, 3496, Control_c, 11, 11, 94
1, 3501, Control_c, 11, 11, 95
1, 3506, Control_c, 11, 11, 96
1, 3510, Control_c, 11, 11, 97
1, 3515, Control_c, 11, 11, 98
1, 3520, Control_c, 11, 11, 100
1, 3525, Control_c, 11, 11, 101
1, 3529, Note_on_c, 10, 72, 89
1, 3531, Control_c, 11, 11, 102
1, 3536, Control_c, 11, 11, 103
1, 3541, Control_c, 11, 11, 105
1, 3542, Note_on_c, 10, 71, 0
1, 3547, Control_c, 11, 11, 106
1, 3552, Control_c, 11, 11, 108
1, 3556, Control_c, 11, 11, 109
1, 3561, Control_c, 11, 11, 111
1, 3566, Control_c, 11, 11, 112
1, 3571, Control_c, 11, 11, 114
1, 3577, Note_on_c, 10, 74, 93
1, 3577, Control_c, 11, 11, 115
1, 3583, Control_c, 11, 11, 117
1, 3588, Note_on_c, 10, 72, 0
1, 3588, Control_c, 11, 11, 118
1, 3593, Control_c, 11, 11, 120
1, 3596, Control_c, 11, 11, 121
1, 3603, Control_c, 11, 11, 123
1, 3608, Control_c, 11, 11, 124
1, 3614, Control_c, 11, 11, 124
1, 3620, Note_on_c, 10, 76, 96
1, 3624, Control_c, 11, 11, 125
1, 3632, Note_on_c, 10, 74, 0
1, 3645, Control_c, 8, 74, 4
1, 3650, Control_c, 11, 11, 127
1, 3663, Note_on_c, 10, 77, 98
1, 3678, Note_on_c, 10, 76, 0
1, 3691, Control_c, 8, 74, 5
1, 3703, Note_on_c, 10, 79, 101
1, 3716, Note_on_c, 10, 77, 0
1, 3740, Note_on_c, 10, 81, 103
1, 3753, Note_on_c, 10, 79, 0
1, 3768, Control_c, 8, 74, 6
1, 3777, Note_on_c, 10, 83, 105
1, 3792, Note_on_c, 10, 81, 0
1, 3804, Control_c, 8, 74, 7
1, 3817, Note_on_c, 10, 84, 109
1, 3823, Control_c, 6, 74, 8
1, 3823, Control_c, 8, 74, 8
1, 3830, Note_on_c, 10, 83, 0
1, 3839, Note_on_c, 11, 60, 0
1, 3840, Note_on_c, 6, 61, 100
1, 3840, Note_on_c, 8, 61, 95
1, 3840, Note_on_c, 9, 35, 115
1, 3840, Note_on_c, 9, 42, 71
1, 3840, Note_on_c, 9, 54, 26
1, 3840, Note_on_c, 9, 57, 80
1, 3856, Note_on_c, 9, 57, 0
1, 3856, Note_on_c, 9, 42, 0
1, 3856, Note_on_c, 9, 35, 0
1, 3856, Note_on_c, 9, 54, 0
1, 3861, Note_on_c, 10, 84, 0
1, 3894, Note_on_c, 8, 61, 0
1, 3894, Note_on_c, 6, 61, 0
1, 3929, Control_c, 6, 74, 9
1, 3929, Control_c, 8, 74, 9
1, 3960, Note_on_c, 6, 61, 100
1, 3960, Note_on_c, 8, 61, 95
1, 4014, Note_on_c, 8, 61, 0
1, 4014, Note_on_c, 6, 61, 0
1, 4020, Note_on_c, 6, 61, 100
1, 4020, Note_on_c, 8, 61, 95
1, 4037, Control_c, 6, 74, 10
1, 4037, Control_c, 8, 74, 10
1, 4074, Note_on_c, 8, 61, 0
1, 4074, Note_on_c, 6, 61, 0
1, 4080, Note_on_c, 6, 61, 100
1, 4080, Note_on_c, 8, 61, 95
1, 4080, Note_on_c, 9, 42, 119
1, 4080, Note_on_c, 9, 54, 102
1, 4080, Note_on_c, 12, 49, 60
1, 4080, Note_on_c, 12, 56, 90
1, 4080, Note_on_c, 12, 61, 90
1, 4080, Note_on_c, 12, 64, 90
1, 4080, Note_on_c, 12, 68, 90
1, 4096, Note_on_c, 9, 54, 0
1, 4096, Note_on_c, 9, 42, 0
1, 4134, Note_on_c, 6, 61, 0
1, 4134, Note_on_c, 8, 61, 0
1, 4150, Note_on_c, 12, 56, 0
1, 4150, Note_on_c, 12, 49, 0
1, 4150, Note_on_c, 12, 68, 0
1, 4150, Note_on_c, 12, 61, 0
1, 4150, Note_on_c, 12, 64, 0
1, 4183, Control_c, 6, 74, 11
1, 4183, Control_c, 8, 74, 11
1, 4231, Note_on_c, 3, 24, 2
1, 4231, Lyric_t, "*** "
1, 4231, Lyric_t, "\015"
1, 4233, Note_on_c, 3, 24, 0
1, 4303, Control_c, 7, 74, 8
1, 4320, Note_on_c, 6, 61, 100
1, 4320, Note_on_c, 7, 61, 80
1, 4320, Note_on_c, 8, 61, 95
1, 4320, Note_on_c, 9, 35, 115
1, 4320, Note_on_c, 9, 39, 81
1, 4320, Note_on_c, 9, 40, 60
1, 4320, Note_on_c, 9, 42, 72
1, 4320, Note_on_c, 9, 54, 27
1, 4336, Note_on_c, 9, 54, 0
1, 4336, Note_on_c, 9, 42, 0
1, 4336, Note_on_c, 9, 39, 0
1, 4336, Note_on_c, 9, 35, 0
1, 4336, Note_on_c, 9, 40, 0
1, 4374, Note_on_c, 6, 61, 0
1, 4374, Note_on_c, 8, 61, 0
1, 4374, Note_on_c, 7, 61, 0
1, 4398, Control_c, 6, 74, 12
1, 4398, Control_c, 8, 74, 12
1, 4409, Control_c, 7, 74, 9
1, 4440, Note_on_c, 7, 61, 80
1, 4494, Note_on_c, 7, 61, 0
1, 4500, Note_on_c, 7, 61, 80
1, 4517, Control_c, 7, 74, 10
1, 4554, Note_on_c, 7, 61, 0
1, 4560, Note_on_c, 7, 61, 80
1, 4560, Note_on_c, 9, 42, 119
1, 4560, Note_on_c, 9, 54, 102
1, 4560, Note_on_c, 12, 49, 60
1, 4560, Note_on_c, 12, 56, 90
1, 4560, Note_on_c, 12, 61, 90
1, 4560, Note_on_c, 12, 64, 90
1, 4560, Note_on_c, 12, 68, 90
1, 4561, Control_c, 6, 74, 13
1, 4561, Control_c, 8, 74, 13
1, 4576, Note_on_c, 9, 54, 0
1, 4576, Note_on_c, 9, 42, 0
1, 4614, Note_on_c, 7, 61, 0
1, 4630, Note_on_c, 12, 61, 0
1, 4630, Note_on_c, 12, 56, 0
1, 4630, Note_on_c, 12, 68, 0
1, 4630, Note_on_c, 12, 49, 0
1, 4630, Note_on_c, 12, 64, 0
1, 4663, Control_c, 7, 74, 11
1, 4668, Control_c, 6, 74, 14
1, 4668, Control_c, 8, 74, 14
1, 4680, Note_on_c, 6, 61, 100
1, 4680, Note_on_c, 8, 61, 95
1, 4734, Note_on_c, 8, 61, 0
1, 4734, Note_on_c, 6, 61, 0
1, 4800, Note_on_c, 7, 61, 80
1, 4800, Note_on_c, 9, 35, 115
1, 4800, Note_on_c, 9, 42, 72
1, 4800, Note_on_c, 9, 54, 27
1, 4816, Note_on_c, 9, 54, 0
1, 4816, Note_on_c, 9, 42, 0
1, 4816, Note_on_c, 9, 35, 0
1, 4854, Note_on_c, 7, 61, 0
1, 4859, Control_c, 6, 74, 15
1, 4859, Control_c, 8, 74, 15
1, 4878, Control_c, 7, 74, 12
1, 4920, Note_on_c, 6, 64, 100
1, 4920, Note_on_c, 8, 64, 95
1, 4974, Note_on_c, 8, 64, 0
1, 4974, Note_on_c, 6, 64, 0
1, 4987, Control_c, 6, 74, 16
1, 4987, Control_c, 8, 74, 16
1, 5040, Note_on_c, 9, 42, 119
1, 5040, Note_on_c, 9, 54, 102
1, 5040, Note_on_c, 12, 49, 60
1, 5040, Note_on_c, 12, 56, 90
1, 5040, Note_on_c, 12, 61, 90
1, 5040, Note_on_c, 12, 64, 90
1, 5040, Note_on_c, 12, 68, 90
1, 5041, Control_c, 7, 74, 13
1, 5056, Note_on_c, 9, 54, 0
1, 5056, Note_on_c, 9, 42, 0
1, 5110, Note_on_c, 12, 49, 0
1, 5110, Note_on_c, 12, 61, 0
1, 5110, Note_on_c, 12, 56, 0
1, 5110, Note_on_c, 12, 68, 0
1, 5110, Note_on_c, 12, 64, 0
1, 5148, Control_c, 7, 74, 14
